;Datum izida;Angleski naslov filma;Proraèun;Prihodek v ZDA;Prihodek po celem svetu
2626;12.9.2005;Brokeback Mountain;$13,900,000;$83,043,761;$177,012,173
2627;7.1.1995;Clueless;$13,700,000;$56,598,476;$56,598,476
2628;3/30/1990;Teenage Mutant Ninja Turtles;$13,500,000;$135,265,915;$202,000,000
2629;10.5.1956;The Ten Commandments;$13,500,000;$80,000,000;$80,000,000
2630;11.8.2002;Far From Heaven;$13,500,000;$15,901,849;$29,027,914
2631;10.12.2012;Seven Psychopaths;$13,500,000;$15,024,049;$23,492,318
2632;11/22/2000;Quills;$13,500,000;$7,060,876;$11,732,088
2633;1/29/1982;The Border;$13,500,000;$6,118,683;$6,118,683
2634;2/18/2005;Downfall;$13,500,000;$5,501,940;$93,631,742
2635;3.2.2001;The Caveman's Valentine;$13,500,000;$687,081;$892,506
2636;4.1.2011;The Last Godfather;$13,400,000;$164,247;$164,247
2637;12/17/2004;Mar adentro;$13,300,000;$2,086,345;$39,686,345
2638;9.12.2014;No Good Deed;$13,200,000;$52,543,632;$53,830,415
2639;12/23/1987;Good Morning Vietnam;$13,000,000;$123,922,370;$123,922,370
2640;12.3.2010;Black Swan;$13,000,000;$106,954,678;$331,266,710
2641;1.12.2001;Save the Last Dance;$13,000,000;$91,038,276;$131,638,276
2642;2.9.2011;Justin Bieber: Never Say Never;$13,000,000;$73,013,910;$99,034,125
2643;2.11.2000;Snow Day;$13,000,000;$60,008,303;$62,452,927
2644;1/23/2004;The Butterfly Effect;$13,000,000;$57,924,679;$96,046,844
2645;12.11.1974;The Godfather: Part II;$13,000,000;$57,300,000;$57,300,000
2646;7/17/1987;RoboCop;$13,000,000;$53,424,681;$53,424,681
2647;3/15/2013;The Call;$13,000,000;$51,872,378;$58,938,768
2648;8/19/1988;A Nightmare on Elm Street 4: The Dream Master;$13,000,000;$49,369,899;$49,369,899
2649;11/21/2007;This Christmas;$13,000,000;$49,121,934;$49,733,545
2650;2/14/2014;About Last Night;$13,000,000;$48,637,684;$50,445,860
2651;12/15/2000;Dude, Where's My Car?;$13,000,000;$46,729,374;$73,180,297
2652;8.12.1988;Young Guns;$13,000,000;$44,726,644;$44,726,644
2653;7.2.2014;Earth to Echo;$13,000,000;$38,934,842;$38,934,842
2654;3/31/1999;Ten Things I Hate About You;$13,000,000;$38,177,966;$60,414,025
2655;5.10.2002;The New Guy;$13,000,000;$28,972,187;$28,972,187
2656;2.5.1993;Loaded Weapon 1;$13,000,000;$27,979,399;$27,979,399
2657;3.12.1999;Baby Geniuses;$13,000,000;$27,151,490;$27,151,490
2658;4/24/1998;The Big Hit;$13,000,000;$27,066,941;$27,066,941
2659;11.9.1990;Child's Play 2;$13,000,000;$26,904,572;$34,166,572
2660;7.10.1996;Harriet the Spy;$13,000,000;$26,570,048;$26,570,048
2661;3.1.2013;21 and Over;$13,000,000;$25,682,380;$42,195,766
2662;11/21/2007;The Mist;$13,000,000;$25,593,755;$54,777,490
2663;10/29/1999;Being John Malkovich;$13,000,000;$22,858,926;$32,382,381
2664;9.7.2001;Two Can Play That Game;$13,000,000;$22,235,901;$22,391,450
2665;3/22/2013;Admission;$13,000,000;$18,007,317;$18,733,666
2666;9/21/2012;The Perks of Being a Wallflower;$13,000,000;$17,742,948;$33,384,127
2667;6/29/2001;crazy/beautiful;$13,000,000;$16,929,123;$19,929,123
2668;8/28/1998;54;$13,000,000;$16,757,163;$16,757,163
2669;12/20/2006;Letters from Iwo Jima;$13,000,000;$13,756,082;$68,756,082
2670;5/29/2009;Män som hatar kvinnor;$13,000,000;$12,749,992;$109,421,911
2671;2/23/2007;The Astronaut Farmer;$13,000,000;$11,003,643;$11,141,213
2672;6.12.1998;Dirty Work;$13,000,000;$10,020,081;$10,020,081
2673;5.8.1998;Woo;$13,000,000;$8,064,972;$8,064,972
2674;4/13/1994;Serial Mom;$13,000,000;$7,881,335;$7,881,335
2675;8.4.1999;Dick;$13,000,000;$6,276,869;$6,276,869
2676;11.10.1999;Light It Up;$13,000,000;$5,871,603;$5,871,603
2677;8/24/2001;Bubble Boy;$13,000,000;$5,002,310;$5,002,310
2678;2.1.2002;Birthday Girl;$13,000,000;$4,919,896;$8,130,727
2679;5.4.2007;Paris, je t'aime;$13,000,000;$4,857,374;$4,857,374
2680;8/24/2007;Resurrecting the Champ;$13,000,000;$3,172,382;$3,260,555
2681;3/26/2010;Chloe;$13,000,000;$3,075,255;$11,831,131
2682;3.2.2001;The Widow of St. Pierre;$13,000,000;$3,058,380;$3,058,380
2683;4.5.1996;Faithful;$13,000,000;$2,104,439;$2,104,439
2684;2/26/2010;Un Proph?te;$13,000,000;$2,087,720;$19,910,624
2685;12.3.2010;I Love You, Phillip Morris;$13,000,000;$2,037,459;$15,144,685
2686;3/17/2006;Find Me Guilty;$13,000,000;$1,173,673;$1,788,077
2687;5/14/1993;Excessive Force;$13,000,000;$1,152,117;$1,152,117
2688;10/13/2006;Infamous;$13,000,000;$1,151,330;$2,613,717
2689;7/29/2011;Attack the Block;$13,000,000;$1,024,175;$6,459,183
2690;12/29/2000;The Claim;$13,000,000;$622,023;$1,596,672
2691;6/18/2010;The Killer Inside Me;$13,000,000;$217,277;$3,617,277
2692;3/30/2012;Womb;$13,000,000;$0;$0
2693;2/27/2015;The Vatican Tapes;$13,000,000;$0;$0
2694;7.12.2002;Crocodile Hunter: Collision Course;$12,500,000;$28,436,931;$33,436,931
2695;9.3.2010;Machete;$12,500,000;$26,593,646;$44,331,957
2696;12/19/2002;Antwone Fisher;$12,500,000;$21,078,145;$23,367,586
2697;2.12.1982;La Guerre du feu;$12,500,000;$20,959,585;$20,959,585
2698;11/22/2002;The Emperor's Club;$12,500,000;$14,060,950;$16,193,713
2699;9.10.1993;True Romance;$12,500,000;$12,281,000;$12,281,000
2700;9.11.2009;Sorority Row;$12,500,000;$11,965,282;$26,735,797
2701;9/30/1992;Glengarry Glen Ross;$12,500,000;$10,725,228;$10,725,228
2702;11.7.2008;The Boy in the Striped Pajamas;$12,500,000;$9,046,156;$44,083,403
2703;4.2.1982;Cat People;$12,500,000;$7,000,000;$21,000,000
2704;5/25/1979;The Prisoner of Zenda;$12,500,000;$7,000,000;$7,000,000
2705;10/15/2010;Conviction;$12,500,000;$6,797,696;$10,133,552
2706;10.12.2007;Lars and the Real Girl;$12,500,000;$5,956,480;$10,553,442
2707;5/21/2010;Solitary Man;$12,500,000;$4,360,548;$4,360,548
2708;9/22/2000;Dancer in the Dark;$12,500,000;$4,157,491;$45,557,491
2709;12/17/2010;Casino Jack;$12,500,000;$2,039,869;$2,272,186
2710;12/31/1997;Oscar and Lucinda;$12,500,000;$1,612,957;$1,612,957
2711;11.1.1996;The Funeral;$12,500,000;$1,212,799;$1,412,799
2712;9.3.2004;Tae Guik Gi: The Brotherhood of War;$12,500,000;$1,110,186;$69,826,708
2713;4/16/2010;The Perfect Game;$12,500,000;$1,089,445;$3,931,367
2714;11/18/1988;The Land Before Time;$12,300,000;$48,092,846;$81,972,846
2715;6/20/1975;Jaws;$12,000,000;$260,000,000;$470,700,000
2716;12/26/1973;The Exorcist;$12,000,000;$204,868,002;$402,735,134
2717;6.6.2014;The Fault in Our Stars;$12,000,000;$124,872,350;$303,572,350
2718;7.9.1999;American Pie;$12,000,000;$101,800,948;$234,723,148
2719;4/20/2012;Think Like a Man;$12,000,000;$91,547,205;$96,155,124
2720;4/16/2014;Heaven is for Real;$12,000,000;$91,386,097;$101,275,806
2721;6.4.1982;Star Trek II: The Wrath of Khan;$12,000,000;$79,912,963;$96,800,000
2722;12.12.1986;The Golden Child;$12,000,000;$79,817,937;$79,817,937
2723;9/13/2002;Barbershop;$12,000,000;$75,781,642;$77,063,461
2724;6.3.1983;War Games;$12,000,000;$74,433,837;$74,433,837
2725;2.4.1994;Ace Ventura: Pet Detective;$12,000,000;$72,217,396;$107,217,396
2726;2/24/2012;Act of Valor;$12,000,000;$70,012,847;$82,497,035
2727;2.8.1985;Witness;$12,000,000;$65,532,576;$65,532,576
2728;8.11.2006;Step Up;$12,000,000;$65,328,121;$110,989,157
2729;2.3.2012;Chronicle;$12,000,000;$64,575,175;$123,681,790
2730;12/20/1996;Beavis and Butt-head Do America;$12,000,000;$63,118,386;$63,118,386
2731;1.1.1970;Patton;$12,000,000;$62,500,000;$62,500,000
2732;3.2.2012;Project X;$12,000,000;$54,731,865;$96,731,865
2733;12/25/1997;Jackie Brown;$12,000,000;$39,673,162;$74,727,492
2734;11/18/1983;Yentl;$12,000,000;$39,012,241;$39,012,241
2735;4/25/2008;Harold & Kumar Escape from Guantanamo Bay;$12,000,000;$38,108,728;$43,231,984
2736;11/22/2013;Philomena;$12,000,000;$37,709,979;$79,037,621
2737;11.6.1981;Time Bandits;$12,000,000;$37,400,000;$37,400,000
2738;2/15/2002;Crossroads;$12,000,000;$37,188,667;$57,000,000
2739;10.10.2008;Quarantine;$12,000,000;$31,691,811;$41,291,811
2740;8/21/2002;One Hour Photo;$12,000,000;$31,597,131;$52,223,306
2741;2.1.2008;The Eye;$12,000,000;$31,418,697;$56,918,697
2742;4.7.2004;Johnson Family Vacation;$12,000,000;$31,203,964;$31,462,753
2743;12/21/2001;How High;$12,000,000;$31,155,435;$31,260,435
2744;10.7.1960;Spartacus;$12,000,000;$30,000,000;$60,000,000
2745;9.1.2006;Crank;$12,000,000;$27,838,408;$43,924,923
2746;12.11.1992;The Muppet Christmas Carol;$12,000,000;$27,281,507;$27,281,507
2747;10/25/2002;Frida;$12,000,000;$25,885,000;$55,710,675
2748;7.5.2012;Katy Perry: Part of Me 3D;$12,000,000;$25,326,071;$30,226,071
2749;9.11.1998;Rounders;$12,000,000;$22,921,898;$22,921,898
2750;4/28/1967;Casino Royale;$12,000,000;$22,744,718;$41,744,718
2751;6/15/1979;Prophecy;$12,000,000;$22,673,340;$22,673,340
2752;5/14/2010;Just Wright;$12,000,000;$21,540,363;$22,054,075
2753;9.10.1999;A Stir of Echoes;$12,000,000;$21,133,087;$21,133,087
2754;1/13/1995;Tales from the Crypt: Demon Knight;$12,000,000;$21,089,146;$21,089,146
2755;1.1.1978;The Boys from Brazil;$12,000,000;$19,000,000;$19,000,000
2756;3.11.2005;The Upside of Anger;$12,000,000;$18,761,993;$28,915,761
2757;3.3.2006;Aquamarine;$12,000,000;$18,597,342;$22,978,953
2758;11/15/2013;Nebraska;$12,000,000;$17,654,912;$24,761,360
2759;1.9.2004;My Baby's Daddy;$12,000,000;$17,321,573;$17,322,212
2760;10.5.2001;Max Keeble's Big Move;$12,000,000;$17,292,381;$17,292,381
2761;12.9.2011;Young Adult;$12,000,000;$16,311,571;$22,750,356
2762;11.1.2013;About Time;$12,000,000;$15,323,921;$87,997,133
2763;8.6.1997;Def Jam's How To Be a Player;$12,000,000;$14,010,363;$14,010,363
2764;10/30/1998;Living Out Loud;$12,000,000;$12,905,901;$12,905,901
2765;10.3.2008;Rachel Getting Married;$12,000,000;$12,796,861;$13,326,864
2766;3/20/1981;The Postman Always Rings Twice;$12,000,000;$12,200,000;$44,200,000
2767;12.12.2003;Girl with a Pearl Earring;$12,000,000;$11,634,362;$43,281,552
2768;2.10.1982;Das Boot;$12,000,000;$11,487,676;$84,970,337
2769;12.3.2004;House of Flying Daggers;$12,000,000;$11,050,094;$92,863,945
2770;3/22/2002;Sorority Boys;$12,000,000;$10,198,766;$12,516,222
2771;12.5.2008;Cadillac Records;$12,000,000;$8,138,000;$8,138,000
2772;9/14/2012;Arbitrage;$12,000,000;$7,919,574;$26,685,784
2773;10/24/1960;The Alamo;$12,000,000;$7,900,000;$7,900,000
2774;5.12.2000;Screwed;$12,000,000;$6,982,680;$6,982,680
2775;10/20/2006;Running With Scissors;$12,000,000;$6,860,000;$8,706,701
2776;9.3.1993;Fortress;$12,000,000;$6,730,578;$46,730,578
2777;6.1.2012;For Greater Glory;$12,000,000;$5,669,081;$10,026,255
2778;11/17/2006;For Your Consideration;$12,000,000;$5,549,923;$5,549,923
2779;11/20/1998;Celebrity;$12,000,000;$5,078,660;$6,200,000
2780;6/20/2003;From Justin to Kelly;$12,000,000;$4,922,166;$4,922,166
2781;6.6.1986;Invaders from Mars;$12,000,000;$4,884,663;$4,984,663
2782;3/22/1996;Girl 6;$12,000,000;$4,880,941;$4,880,941
2783;10/22/2003;In the Cut;$12,000,000;$4,717,455;$23,693,646
2784;2/22/2008;Charlie Bartlett;$12,000,000;$3,950,294;$5,295,909
2785;2/13/2009;Two Lovers;$12,000,000;$3,149,034;$16,349,034
2786;2/15/2002;Last Orders;$12,000,000;$2,326,407;$2,326,407
2787;3.9.2007;Gwoemul;$12,000,000;$2,201,923;$92,618,117
2788;11/13/1981;The Pursuit of D.B. Cooper;$12,000,000;$2,104,164;$2,104,164
2789;3/19/1999;Ravenous;$12,000,000;$2,062,406;$2,062,406
2790;6/14/2002;The Dangerous Lives of Altar Boys;$12,000,000;$1,779,284;$1,779,284
2791;3.7.2008;Married Life;$12,000,000;$1,506,998;$1,506,998
2792;8.5.2005;2046;$12,000,000;$1,442,338;$19,287,485
2793;9/30/2005;Duma;$12,000,000;$870,067;$994,790
2794;4/20/2012;Darling Companion;$12,000,000;$793,352;$1,200,346
2795;6.4.2010;Ondine;$12,000,000;$550,472;$550,472
2796;7/20/2001;Brother;$12,000,000;$450,594;$450,594
2797;10.4.2002;Welcome to Collinwood;$12,000,000;$378,650;$378,650
2798;4/18/2008;Life Before Her Eyes;$12,000,000;$303,439;$7,203,439
2799;10/31/1997;Critical Care;$12,000,000;$220,175;$220,175
2800;9/28/2007;Trade;$12,000,000;$214,202;$1,513,388
2801;1.6.2006;Fateless;$12,000,000;$196,857;$196,857
2802;9.3.2010;San qiang pai an jing qi;$12,000,000;$190,946;$310,946
2803;9/17/1999;Breakfast of Champions;$12,000,000;$178,287;$178,287
2804;3.9.2001;Company Man;$12,000,000;$146,028;$622,273
2805;5.11.2011;Nanjing! Nanjing!;$12,000,000;$122,558;$20,122,558
2806;8/19/2011;5 Days of War;$12,000,000;$17,479;$17,479
2807;12/31/2011;Tu Xia Chuan Qi;$12,000,000;$0;$1,828,400
2808;9/15/2009;Triangle;$12,000,000;$0;$1,595,168
2809;10/19/2013;Supesu Batorushippu Yamato;$12,000,000;$0;$0
2810;10.3.2014;Drive Hard;$12,000,000;$0;$0
2811;12.10.1999;Diamonds;$11,900,000;$81,897;$81,897
2812;3/20/1998;Madadayo;$11,900,000;$48,856;$48,856
2813;4/21/1989;Pet Sematary;$11,500,000;$57,469,179;$57,469,179
2814;11/27/2009;The Cry of the Owl;$11,500,000;$0;$0
2815;10.9.2009;St. Trinian's;$11,400,000;$15,000;$22,446,568
2816;5/25/1977;Star Wars Ep. IV: A New Hope;$11,000,000;$460,998,007;$797,900,000
2817;6.8.1984;Gremlins;$11,000,000;$148,168,459;$148,168,459
2818;12/22/1965;Doctor Zhivago;$11,000,000;$111,721,000;$111,721,000
2819;12.10.2010;The Fighter;$11,000,000;$93,617,009;$129,262,388
2820;10/24/2008;High School Musical 3: Senior Year;$11,000,000;$90,559,416;$274,392,880
2821;9/22/2006;Jackass: Number Two;$11,000,000;$72,778,712;$85,278,712
2822;3/13/1992;My Cousin Vinny;$11,000,000;$52,929,168;$52,929,168
2823;8/22/2014;If I Stay;$11,000,000;$50,474,843;$75,374,843
2824;4.7.1989;Major League;$11,000,000;$49,793,054;$49,793,054
2825;4.4.2003;Phone Booth;$11,000,000;$46,566,212;$97,837,138
2826;1/25/2002;A Walk to Remember;$11,000,000;$41,227,069;$46,060,915
2827;12/29/1995;Dead Man Walking;$11,000,000;$39,387,284;$83,088,295
2828;3.5.1999;Cruel Intentions;$11,000,000;$38,230,075;$75,803,716
2829;10/17/2008;The Secret Life of Bees;$11,000,000;$37,770,162;$39,984,023
2830;6.12.1981;History of the World: Part I;$11,000,000;$31,672,000;$31,672,000
2831;10/23/2009;Saw VI;$11,000,000;$27,693,292;$69,752,402
2832;10.12.2001;Corky Romano;$11,000,000;$23,978,402;$25,116,103
2833;8.7.1992;Raising Cain;$11,000,000;$21,171,695;$21,171,695
2834;4/13/1978;F.I.S.T;$11,000,000;$20,388,920;$20,388,920
2835;1.1.1975;Barry Lyndon;$11,000,000;$20,000,000;$20,000,000
2836;1.11.2013;Quartet;$11,000,000;$18,388,357;$49,323,093
2837;11/21/2001;Out Cold;$11,000,000;$13,906,394;$14,786,394
2838;10/13/2000;The Ladies Man;$11,000,000;$13,592,872;$13,719,474
2839;3/30/2001;Tomcats;$11,000,000;$13,558,739;$13,558,739
2840;12.6.2013;Inside Llewyn Davis;$11,000,000;$13,248,360;$15,948,360
2841;4.12.2002;Frailty;$11,000,000;$13,110,448;$19,947,280
2842;2/19/1993;Army of Darkness;$11,000,000;$11,502,976;$21,502,976
2843;11.12.2004;Kinsey;$11,000,000;$10,214,647;$13,000,959
2844;12/25/1993;What's Eating Gilbert Grape;$11,000,000;$9,170,214;$9,170,214
2845;2.1.2002;Slackers;$11,000,000;$4,814,244;$4,814,244
2846;9/26/2003;The Gospel of John;$11,000,000;$4,068,087;$4,246,765
2847;10.10.2004;Vera Drake;$11,000,000;$3,753,806;$13,353,855
2848;1/31/2003;The Guru;$11,000,000;$3,051,221;$23,788,368
2849;12/14/1995;Othello;$11,000,000;$2,844,379;$2,844,379
2850;5.12.1995;The Perez Family;$11,000,000;$2,794,056;$2,794,056
2851;1.1.1970;The Molly Maguires;$11,000,000;$2,200,000;$2,200,000
2852;1.1.1991;Return to the Blue Lagoon;$11,000,000;$2,000,000;$2,000,000
2853;9.7.2007;Romance and Cigarettes;$11,000,000;$551,002;$3,231,251
2854;11.10.2006;Copying Beethoven;$11,000,000;$355,968;$355,968
2855;8/26/2011;Brighton Rock;$11,000,000;$229,653;$229,653
2856;5.4.2012;LOL;$11,000,000;$0;$10,431,506
2857;10/24/2008;Saw V;$10,800,000;$56,746,769;$118,209,778
2858;4/27/2007;Jindabyne;$10,800,000;$399,879;$2,862,544
2859;8.11.2006;Kabhi Alvida Naa Kehna;$10,750,000;$3,275,443;$32,575,443
2860;6.4.1982;Poltergeist;$10,700,000;$74,706,019;$121,706,019
2861;6/18/1999;An Ideal Husband;$10,700,000;$18,542,974;$31,341,183
2862;12/25/2004;Darkness;$10,600,000;$22,163,442;$34,409,206
2863;6.11.1982;ET: The Extra-Terrestrial;$10,500,000;$435,110,554;$792,965,326
2864;4.2.1968;2001: A Space Odyssey;$10,500,000;$56,700,000;$68,700,000
2865;4/20/2007;In the Land of Women;$10,500,000;$11,052,958;$14,140,402
2866;12/31/1994;There Goes My Baby;$10,500,000;$125,169;$125,169
2867;2/20/2004;The Blue Butterfly;$10,400,000;$1,610,194;$1,610,194
2868;11.2.2001;Le Fabuleux destin d'Amélie Poulain;$10,350,000;$33,201,661;$174,201,661
2869;4/30/2010;Housefull;$10,100,000;$1,183,658;$18,726,300
2870;8/24/2007;September Dawn;$10,100,000;$1,066,555;$1,066,555
2871;12.5.1997;Good Will Hunting;$10,000,000;$138,433,435;$225,933,435
2872;10/22/2004;The Grudge;$10,000,000;$110,359,362;$187,281,115
2873;6/26/1981;Stripes;$10,000,000;$85,300,000;$85,300,000
2874;10/27/2006;Saw III;$10,000,000;$80,238,724;$163,876,815
2875;8/25/2000;Bring it On;$10,000,000;$68,353,550;$90,453,550
2876;1/29/1999;She's All That;$10,000,000;$63,465,522;$63,465,522
2877;10/26/2007;Saw IV;$10,000,000;$63,300,095;$135,759,694
2878;2/24/2006;Madea's Family Reunion;$10,000,000;$63,257,940;$63,308,879
2879;1.7.2005;White Noise;$10,000,000;$56,094,360;$92,094,360
2880;10/17/1986;The Color of Money;$10,000,000;$52,293,000;$52,293,000
2881;10.2.1992;The Mighty Ducks;$10,000,000;$50,752,337;$50,752,337
2882;11.6.2009;Precious (Based on the Novel Push by Sapphire);$10,000,000;$47,566,524;$68,722,848
2883;5.4.2012;The Best Exotic Marigold Hotel;$10,000,000;$46,383,639;$134,729,347
2884;2/17/1989;Bill & Ted's Excellent Adventure;$10,000,000;$40,485,039;$40,485,039
2885;10.4.1962;The Longest Day;$10,000,000;$39,100,000;$50,100,000
2886;2/16/1996;Happy Gilmore;$10,000,000;$38,623,460;$41,004,412
2887;8/31/2001;Jeepers Creepers;$10,000,000;$37,904,175;$58,939,035
2888;12.11.1968;Oliver!;$10,000,000;$37,402,877;$37,402,877
2889;2/16/2001;Recess: School's Out;$10,000,000;$36,696,761;$44,451,470
2890;7.10.1985;Mad Max Beyond Thunderdome;$10,000,000;$36,230,219;$36,230,219
2891;11.3.1977;Pete's Dragon;$10,000,000;$36,000,000;$36,000,000
2892;10.4.1985;Commando;$10,000,000;$35,073,978;$35,073,978
2893;9/17/2010;Devil;$10,000,000;$33,679,655;$63,354,114
2894;11/22/2002;Friday After Next;$10,000,000;$33,253,609;$33,526,835
2895;3.6.1992;The Lawnmower Man;$10,000,000;$32,100,816;$32,100,816
2896;10.3.2008;Nick and Norah's Infinite Playlist;$10,000,000;$31,487,293;$33,544,594
2897;11.12.1999;Dogma;$10,000,000;$30,651,422;$43,948,865
2898;9/20/2002;The Banger Sisters;$10,000,000;$30,306,281;$38,067,218
2899;12.8.2000;Snatch;$10,000,000;$30,093,107;$83,593,107
2900;5/19/1989;Road House;$10,000,000;$30,050,028;$30,050,028
2901;6/24/1983;Twilight Zone: The Movie;$10,000,000;$29,500,000;$29,500,000
2902;11/23/1994;A Low Down Dirty Shame;$10,000,000;$29,317,886;$29,317,886
2903;8/30/2013;One Direction: This is Us;$10,000,000;$28,873,374;$68,541,786
2904;9.6.2002;Swimfan;$10,000,000;$28,564,995;$34,364,995
2905;10.6.2006;Employee of the Month;$10,000,000;$28,444,855;$38,364,855
2906;11.6.2009;The Fourth Kind;$10,000,000;$26,218,170;$49,486,874
2907;3/25/1983;The Outsiders;$10,000,000;$25,697,647;$25,697,647
2908;6.12.1998;Can't Hardly Wait;$10,000,000;$25,358,996;$25,358,996
2909;8/17/2012;Sparkle;$10,000,000;$24,397,469;$24,660,323
2910;4/26/2013;Mud;$10,000,000;$21,590,086;$24,578,405
2911;11.12.2010;Skyline;$10,000,000;$21,416,355;$78,693,371
2912;10/21/1983;The Dead Zone;$10,000,000;$20,766,000;$20,766,000
2913;2.2.2001;Valentine;$10,000,000;$20,384,136;$20,384,136
2914;6.9.2006;A Prairie Home Companion;$10,000,000;$20,342,852;$26,716,191
2915;2/23/2007;Reno 911!: Miami;$10,000,000;$20,342,161;$21,851,362
2916;7/24/1998;Jane Austen's Mafia;$10,000,000;$19,843,795;$30,143,795
2917;2/25/1994;Sugar Hill;$10,000,000;$18,272,447;$18,272,447
2918;6/20/2008;Kit Kittredge: An American Girl;$10,000,000;$17,657,973;$17,657,973
2919;9/23/2005;Roll Bounce;$10,000,000;$17,380,866;$17,500,866
2920;12.11.1998;Rushmore;$10,000,000;$17,105,219;$19,080,435
2921;1/19/1990;Tremors;$10,000,000;$16,667,084;$16,667,084
2922;6/17/2005;The Perfect Man;$10,000,000;$16,535,005;$19,535,005
2923;8.3.1990;Mo' Better Blues;$10,000,000;$16,153,000;$16,153,000
2924;1/25/2002;Kung Pow: Enter the Fist;$10,000,000;$16,033,556;$17,033,556
2925;5/30/2003;Wrong Turn;$10,000,000;$15,417,771;$28,649,556
2926;5/16/1980;The Long Riders;$10,000,000;$15,198,912;$15,198,912
2927;3.12.1999;The Corruptor;$10,000,000;$15,164,492;$15,164,492
2928;8/14/2009;The Goods: Live Hard, Sell Hard;$10,000,000;$15,122,676;$15,297,318
2929;6/28/2002;Hey Arnold! The Movie;$10,000,000;$13,684,949;$13,684,949
2930;12/30/2005;The Matador;$10,000,000;$12,589,255;$17,300,838
2931;3/14/1997;Love Jones;$10,000,000;$12,554,569;$12,554,569
2932;12/19/2000;The Gift;$10,000,000;$12,008,642;$44,567,606
2933;1/20/2006;End of the Spear;$10,000,000;$11,748,661;$11,924,041
2934;3.9.2001;Get Over It;$10,000,000;$11,560,259;$19,860,259
2935;2/19/1999;Office Space;$10,000,000;$10,827,813;$12,827,813
2936;7/23/1999;Drop Dead Gorgeous;$10,000,000;$10,571,408;$10,571,408
2937;6.11.1999;Le Violon rouge;$10,000,000;$10,019,109;$10,019,109
2938;11/25/1998;Very Bad Things;$10,000,000;$9,949,470;$21,094,974
2939;7.9.2004;Sleepover;$10,000,000;$9,408,183;$9,408,183
2940;1/25/2013;Movie 43;$10,000,000;$8,840,453;$22,855,518
2941;10/26/1984;Body Double;$10,000,000;$8,801,940;$8,801,940
2942;5/21/2010;MacGruber;$10,000,000;$8,525,600;$8,629,895
2943;7/18/2003;Dirty Pretty Things;$10,000,000;$8,112,414;$14,156,753
2944;3/14/2014;Bad Words;$10,000,000;$7,779,614;$7,843,145
2945;2.1.2008;Over Her Dead Body;$10,000,000;$7,570,127;$20,717,656
2946;10/24/2001;Bones;$10,000,000;$7,316,658;$8,378,853
2947;6/22/2012;Seeking a Friend for the End of the World;$10,000,000;$7,078,738;$7,756,163
2948;12.1.2006;Turistas;$10,000,000;$7,027,762;$14,321,070
2949;11/30/2012;The Collection;$10,000,000;$6,810,754;$8,396,077
2950;10/30/1998;American History X;$10,000,000;$6,719,864;$6,719,864
